mention_id,document,footnote_ordinal,note_id,unit_ordinal,text,mention_type,explicit_payload,explicit_locator,effective_locator,relation_type,relation_surface,antecedent_mention_id,explicit_author,inherited_author,inherited_work_id,resolved_work_id,candidate_work_ids,resolution,resolution_method,confidence,abbreviation,abbreviation_expansion,source_family,warnings
mention-0329,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,223,223,2,"Шамаро П.Ю. Частноправовой акт в Южной Франции X–XII вв. М.: Наука, 2024. 216 с.; Он же. Предметы-символы и письменный документ в удостоверении правовых актов в XI–XII вв. Символы универсальные и условные // СВ. 2014. № 75 (3–4). С. 193–213; Он же. Грамоты монастыря св. Максенция в архиве СПбИИ РАН // СВ. 2011. № 72 (3–4). С. 256–279 и др. Стоит сказать, что, несмотря на специфический характер, книга получила положительные рецензии в историческом сообществе, см. например:",full_reference,"Шамаро П.Ю. Частноправовой акт в Южной Франции X–XII вв. М.: Наука, 2024. 216 с.; Он же. Предметы-символы и письменный документ в удостоверении правовых актов в XI–XII вв. Символы универсальные и условные // СВ. 2014. № 75 (3–4). С. 193–213; Он же. Грамоты монастыря св. Максенция в архиве СПбИИ РАН // СВ. 2011. № 72 (3–4). С. 256–279 и др. Стоит сказать, что, несмотря на специфический характер, книга получила положительные рецензии в историческом сообществе, см. например:",С. 193–213; С. 256–279,С. 193–213; С. 256–279,,,,,,,korneeva-research-165,korneeva-research-165,resolved_explicit,exact_title,0.98,,,,
mention-0330,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,223,223,3,"Филиппов И.С. Рец.: Шамаро П.Ю. Частноправовой акт в Южной Франции Х–XII вв. М.: Наука, 2024 // СВ. 2024. Т. 85. № 2. С. 226–231.",full_reference,"Филиппов И.С. Рец.: Шамаро П.Ю. Частноправовой акт в Южной Франции Х–XII вв. М.: Наука, 2024 // СВ. 2024. Т. 85. № 2. С. 226–231.",Т. 85; С. 226–231,Т. 85; С. 226–231,,,,,,,korneeva-research-135,korneeva-research-135,resolved_explicit,token_overlap,0.965,,,,
mention-0331,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,224,224,1,Белимова А.А. Рождение истории в Каталонии: судьба одной сгоревшей рукописи // Диалог со временем. 2019. № 67. С. 246–262.,full_reference,Белимова А.А. Рождение истории в Каталонии: судьба одной сгоревшей рукописи // Диалог со временем. 2019. № 67. С. 246–262.,С. 246–262,С. 246–262,,,,,,,korneeva-research-020,korneeva-research-020,resolved_explicit,exact_title,0.98,,,,
mention-0332,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,225,225,1,Билецкая И.В. Законодательная регламентация долговых отношений иудеев и христиан в Кастилии середины XIII в. // Клио. 2022. № 2 (182). С. 52–57; Она же. Законодательная регламентация кредитно-долговых отношений иудеев и христиан в Кастилии XV в. // Клио. 2023. № 2 (194). С. 48–53; Она же. Кредитные споры в Авиле 1477 г. в контексте долговых отношений иудеев и христиан в Кастилии XV века // Человеческий капитал. 2023. № 5 (173). С. 38–48.,full_reference,Билецкая И.В. Законодательная регламентация долговых отношений иудеев и христиан в Кастилии середины XIII в. // Клио. 2022. № 2 (182). С. 52–57; Она же. Законодательная регламентация кредитно-долговых отношений иудеев и христиан в Кастилии XV в. // Клио. 2023. № 2 (194). С. 48–53; Она же. Кредитные споры в Авиле 1477 г. в контексте долговых отношений иудеев и христиан в Кастилии XV века // Человеческий капитал. 2023. № 5 (173). С. 38–48.,С. 52–57; С. 48–53; С. 38–48,С. 52–57; С. 48–53; С. 38–48,,,,,,,korneeva-research-024,korneeva-research-024,resolved_explicit,exact_title,0.98,,,,
mention-0333,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,226,226,1,Ковалев А.С. Dominium в правовой культуре пост-римской Италии: свидетельства Кассиодора // СВ. 2022. Т. 83. № 2. С. 66–88; Он же. Церковь и ее епископы в остготской Италии: правоимущественный аспект // Вестник Православного Свято-Тихоновского гуманитарного университета. Серия 2: История. История Русской Православной Церкви. 2024. № 118. С. 9–26.,full_reference,Ковалев А.С. Dominium в правовой культуре пост-римской Италии: свидетельства Кассиодора // СВ. 2022. Т. 83. № 2. С. 66–88; Он же. Церковь и ее епископы в остготской Италии: правоимущественный аспект // Вестник Православного Свято-Тихоновского гуманитарного университета. Серия 2: История. История Русской Православной Церкви. 2024. № 118. С. 9–26.,Т. 83; С. 66–88; С. 9–26,Т. 83; С. 66–88; С. 9–26,,,,,,,korneeva-research-058,korneeva-research-058,resolved_explicit,token_overlap,0.619,,,,
mention-0334,ИСТОРИОГРАФИЯ_ВЕРСИЯ_3.docx,227,227,1,Сота Х. Вера «простецов»: нравственно-религиозный облик крестьян в «Кантигах о Святой Марии» Альфонсо Х Мудрого // СВ. 2020. Т. 81. № 4. C. 102–128; Он же. Король и его подданные: правовые представления в Кантигах о святой Марии Альфонсо Х Мудрого // Электронный научно-образовательный журнал «История». 2025. Т. 16. Вып. 3 (149). Доступ для зарегистрированных пользователей. URL: https://history.jes.su/s207987840035056-0-1/ (дата обращения: 02.05.2026).,full_reference,Сота Х. Вера «простецов»: нравственно-религиозный облик крестьян в «Кантигах о Святой Марии» Альфонсо Х Мудрого // СВ. 2020. Т. 81. № 4. C. 102–128; Он же. Король и его подданные: правовые представления в Кантигах о святой Марии Альфонсо Х Мудрого // Электронный научно-образовательный журнал «История». 2025. Т. 16. Вып. 3 (149). Доступ для зарегистрированных пользователей. URL: https://history.jes.su/s207987840035056-0-1/ (дата обращения: 02.05.2026).,Т. 81; Т. 16; Вып. 3 (149),Т. 81; Т. 16; Вып. 3 (149),,,,,,,korneeva-research-109,korneeva-research-109,resolved_explicit,token_overlap,0.761,,,,
mention-0335,ИСТОЧНИК_ВЕРСИЯ_3.docx,1,1,1,"Usatges de Barcelona. El codi a mitjan segle XII / ed. J. Bastardas i Parerа. Barcelona: Fundació Noguera, 1984 (1991). Us.1 (1–2)–3(4). Далее ссылки даются исключительно на это издание в сокращённой форме: Usatges de Barcelona. Us. N (n).",full_reference,"Usatges de Barcelona. El codi a mitjan segle XII / ed. J. Bastardas i Parerа. Barcelona: Fundació Noguera, 1984 (1991). Us.1 (1–2)–3(4). Далее ссылки даются исключительно на это издание в сокращённой форме: Usatges de Barcelona. Us. N (n).",,,,,,,,,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_work_edition_ambiguous,work_resolved_edition_ambiguous,0.9,,,usatges_de_barcelona,
mention-0336,ИСТОЧНИК_ВЕРСИЯ_3.docx,2,2,1,"Balari y Jovany D.J. Origenes Históricos de Cataluña. Barcelona: Hijos de J. Jepús, 1899. P. 454.",full_reference,"Balari y Jovany D.J. Origenes Históricos de Cataluña. Barcelona: Hijos de J. Jepús, 1899. P. 454.",P. 454,P. 454,,,,,,,korneeva-research-178,korneeva-research-178,resolved_explicit,exact_title,0.98,,,,
mention-0337,ИСТОЧНИК_ВЕРСИЯ_3.docx,3,3,1,Ранняя история полемики о датировке составления «Барселонских обычаев» подробно отражена в специализированном разделе у П. Боннасси:,commentary,Ранняя история полемики о датировке составления «Барселонских обычаев» подробно отражена в специализированном разделе у П. Боннасси:,,,,,,,,,,,not_bibliographic,commentary_or_internal_cross_reference,,,,,
mention-0338,ИСТОЧНИК_ВЕРСИЯ_3.docx,3,3,2,"Bonnassie P. La Catalogne du milieu du Xe siècle à la fin du XIe siècle. Croissance et mutations d’une société. Toulouse: Association des publications de l’Université de Toulouse-Le Mirai, 1976. T. 2. P. 711–714.",full_reference,"Bonnassie P. La Catalogne du milieu du Xe siècle à la fin du XIe siècle. Croissance et mutations d’une société. Toulouse: Association des publications de l’Université de Toulouse-Le Mirai, 1976. T. 2. P. 711–714.",P. 711–714,P. 711–714,,,,,,,korneeva-research-202,korneeva-research-202,resolved_explicit,token_overlap,0.95,,,,
mention-0339,ИСТОЧНИК_ВЕРСИЯ_3.docx,4,4,1,Idem. Op. cit. P. 453–466.,relational_reference,P. 453–466,P. 453–466,P. 453–466,same_author_op_cit,Idem. Op. cit.,mention-0338,,"Bonnassie, P.",korneeva-research-202,korneeva-research-202,korneeva-research-202;korneeva-footnote-024,resolved_relation,op_cit_nearest_prior_work_by_author,0.95,,,,multiple earlier works by this author; nearest preceding work selected by relational order
mention-0340,ИСТОЧНИК_ВЕРСИЯ_3.docx,5,5,1,Такой же датировки придерживался ряд исследователей середины XX в.:,commentary,Такой же датировки придерживался ряд исследователей середины XX в.:,,,,,,,,,,,not_bibliographic,commentary_or_internal_cross_reference,,,,,
mention-0341,ИСТОЧНИК_ВЕРСИЯ_3.docx,5,5,2,"Люблинская А.Д. Источниковедение истории Средних веков. Л.: Изд-во Ленингр. ун-та, 1955. С. 233–234",full_reference,"Люблинская А.Д. Источниковедение истории Средних веков. Л.: Изд-во Ленингр. ун-та, 1955. С. 233–234",С. 233–234,С. 233–234,,,,,,,korneeva-research-075,korneeva-research-075,resolved_explicit,exact_title,0.98,,,,
mention-0342,ИСТОЧНИК_ВЕРСИЯ_3.docx,5,5,3,"Lewis A.R. The development of southern French and Catalan society, 718–1050. Austin: University of Texas, 1965. P. 380.",full_reference,"Lewis A.R. The development of southern French and Catalan society, 718–1050. Austin: University of Texas, 1965. P. 380.",P. 380,P. 380,,,,,,,korneeva-footnote-120,korneeva-footnote-120,new_footnote_only_record,new_footnote_only_record,0.9,,,,
mention-0343,ИСТОЧНИК_ВЕРСИЯ_3.docx,6,6,1,"Usatges de Barcelona. Us. 2 (1–2), 3 (4). P. 50–54.",short_title_reference,"Usatges de Barcelona. Us. 2 (1–2), 3 (4). P. 50–54.",P. 50–54,P. 50–54,,,,,,,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_work_edition_ambiguous,work_resolved_edition_ambiguous,0.9,,,usatges_de_barcelona,
mention-0344,ИСТОЧНИК_ВЕРСИЯ_3.docx,7,7,1,"«Деяния графов Барселонских» (лат. Gesta comitum Barcinonensium) — латинская династическая хроника, созданная в Рипольского монастыря в XII–XIV вв. и посвящённая происхождению, преемственности и политическим деяниям графов Барселонских. Цит. по:",commentary,"«Деяния графов Барселонских» (лат. Gesta comitum Barcinonensium) — латинская династическая хроника, созданная в Рипольского монастыря в XII–XIV вв. и посвящённая происхождению, преемственности и политическим деяниям графов Барселонских. Цит. по:",,,,,,,,,,,not_bibliographic,commentary_or_internal_cross_reference,,,,,
mention-0345,ИСТОЧНИК_ВЕРСИЯ_3.docx,7,7,2,"Bonnassie P. La Catalogne du milieu du Xe siècle à la fin du XIe siècle. Croissance et mutations d’une société. Toulouse: , 1976. T. 2. P. 711.",full_reference,"Bonnassie P. La Catalogne du milieu du Xe siècle à la fin du XIe siècle. Croissance et mutations d’une société. Toulouse: , 1976. T. 2. P. 711.",P. 711,P. 711,,,,,,,korneeva-research-202,korneeva-research-202,resolved_explicit,token_overlap,0.923,,,,
mention-0346,ИСТОЧНИК_ВЕРСИЯ_3.docx,8,8,1,Usatges de Barcelona. Us. 1 (1–2). P. 48–49.,short_title_reference,Usatges de Barcelona. Us. 1 (1–2). P. 48–49.,P. 48–49,P. 48–49,,,,,,,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_work_edition_ambiguous,work_resolved_edition_ambiguous,0.9,,,usatges_de_barcelona,
mention-0347,ИСТОЧНИК_ВЕРСИЯ_3.docx,9,9,1,Ibid. Us. 3 (4.1). P. 52–54.,relational_reference,Us. 3 (4.1). P. 52–54.,P. 52–54,P. 52–54,same_work,Ibid.,mention-0346,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0348,ИСТОЧНИК_ВЕРСИЯ_3.docx,10,10,1,"Kagay D.J. Introduction // The Usatges of Barcelona: The Fundamental Law of Catalonia. Philadelphia: University of Pennsylvania Press, 1994. P. 34.",full_reference,"Kagay D.J. Introduction // The Usatges of Barcelona: The Fundamental Law of Catalonia. Philadelphia: University of Pennsylvania Press, 1994. P. 34.",P. 34,P. 34,,,,,,,korneeva-sources-038,korneeva-sources-038,resolved_explicit,exact_title,0.98,,,,
mention-0349,ИСТОЧНИК_ВЕРСИЯ_3.docx,11,11,1,"Так в 552 документах IX–XI вв., опубликованных в 37-м томе серии «Каталонские юридические тексты» (2018) встречается лишь одно упоминание о «Барселонских обычаях» без прямой цитаты: «Et hoc fuit iudicatum per melius directum per usum de Barchinona et de Urgello sine enganno» (Hoc est iudicium quod fuit iudicatum ad Sanctam Ceciliam… : [1071] // Justícia i resolució de conflictes a la Catalunya medieval. Col·lecció diplomàtica. Segles IX–XI / dir. J.M. Salrach i Marès, T.de Montagut i Estragués. Barcelona: Parlament de Catalunya; Departament de Justícia de la Generalitat de Catalunya, 2018. Doc. 392. P. 677). См. также:",full_reference,"Так в 552 документах IX–XI вв., опубликованных в 37-м томе серии «Каталонские юридические тексты» (2018) встречается лишь одно упоминание о «Барселонских обычаях» без прямой цитаты: «Et hoc fuit iudicatum per melius directum per usum de Barchinona et de Urgello sine enganno» (Hoc est iudicium quod fuit iudicatum ad Sanctam Ceciliam… : [1071] // Justícia i resolució de conflictes a la Catalunya medieval. Col·lecció diplomàtica. Segles IX–XI / dir. J.M. Salrach i Marès, T.de Montagut i Estragués. Barcelona: Parlament de Catalunya; Departament de Justícia de la Generalitat de Catalunya, 2018. Doc. 392. P. 677). См. также:",Doc. 392.; P. 677,Doc. 392.; P. 677,,,,,,,korneeva-sources-026,korneeva-sources-026,resolved_explicit,exact_title,0.98,,,,
mention-0350,ИСТОЧНИК_ВЕРСИЯ_3.docx,11,11,2,"Mayer Olivé M. Algunas notas a propósito de la compilación de los “Usatges de Barcelona” // Estudios de Latín Medieval Hispánico: Actas del V Congreso Hispánico de Latín Medieval. Barcelona. 7–10 de septiembre de 2009. Barcelona, 2012. P. 1001.",full_reference,"Mayer Olivé M. Algunas notas a propósito de la compilación de los “Usatges de Barcelona” // Estudios de Latín Medieval Hispánico: Actas del V Congreso Hispánico de Latín Medieval. Barcelona. 7–10 de septiembre de 2009. Barcelona, 2012. P. 1001.",P. 1001,P. 1001,,,,,,,korneeva-research-337,korneeva-research-337,resolved_explicit,exact_title,0.98,,,,
mention-0351,ИСТОЧНИК_ВЕРСИЯ_3.docx,12,12,1,"В тех же 552 документах IX–XI вв., опубликованных в 37-м томе серии «Каталонские юридические тексты» (2018) встречается 100 упоминаний, ссылок и цитирований текста с указанием конкретных статей и титулов «Вестготской правды»: Justícia i resolució de conflictes a la Catalunya medieval. Col·lecció diplomàtica. Segles IX–XI / dir. J.M. Salrach i Marès, T.de Montagut i Estragués. Barcelona: Parlament de Catalunya; Departament de Justícia de la Generalitat de Catalunya, 2018. P. 1057–1067. См. также:",short_title_reference,"В тех же 552 документах IX–XI вв., опубликованных в 37-м томе серии «Каталонские юридические тексты» (2018) встречается 100 упоминаний, ссылок и цитирований текста с указанием конкретных статей и титулов «Вестготской правды»: Justícia i resolució de conflictes a la Catalunya medieval. Col·lecció diplomàtica. Segles IX–XI / dir. J.M. Salrach i Marès, T.de Montagut i Estragués. Barcelona: Parlament de Catalunya; Departament de Justícia de la Generalitat de Catalunya, 2018. P. 1057–1067. См. также:",P. 1057–1067,P. 1057–1067,,,,,,,korneeva-sources-026,korneeva-sources-026,resolved_explicit,exact_title,0.98,,,,
mention-0352,ИСТОЧНИК_ВЕРСИЯ_3.docx,12,12,2,"Zimmermann M. L’usage du Droit wisigothique en Catalogne du IXe au XIIe siècle: approches d’une signification culturelle. // Mélanges de la Casa de Velázquez. Madrid, 1973. T. 9. P. 237.",full_reference,"Zimmermann M. L’usage du Droit wisigothique en Catalogne du IXe au XIIe siècle: approches d’une signification culturelle. // Mélanges de la Casa de Velázquez. Madrid, 1973. T. 9. P. 237.",P. 237,P. 237,,,,,,,korneeva-research-432,korneeva-research-432,resolved_explicit,exact_title,0.98,,,,
mention-0353,ИСТОЧНИК_ВЕРСИЯ_3.docx,13,13,1,Цит. по:,commentary,Цит. по:,,,,,,,,,,,not_bibliographic,commentary_or_internal_cross_reference,,,,,
mention-0354,ИСТОЧНИК_ВЕРСИЯ_3.docx,13,13,2,"Bastardas i Parera J. Introducció // Usatges de Barcelona. El codi a mitjan segle XII / ed. J. Bastardas i Parerа. Barcelona: Fundació Noguera, 1984 (1991). P. 11.",full_reference,"Bastardas i Parera J. Introducció // Usatges de Barcelona. El codi a mitjan segle XII / ed. J. Bastardas i Parerа. Barcelona: Fundació Noguera, 1984 (1991). P. 11.",P. 11,P. 11,,,,,,,korneeva-sources-041,korneeva-sources-041,resolved_explicit,exact_title,0.98,,,,
mention-0355,ИСТОЧНИК_ВЕРСИЯ_3.docx,14,14,1,"Brocà i de Montagut G.M. de. Els Usatges de Barcelona // Anuario del Instituto de Estudios Catalanes. Barcelona, 1914. P. 357–389.",full_reference,"Brocà i de Montagut G.M. de. Els Usatges de Barcelona // Anuario del Instituto de Estudios Catalanes. Barcelona, 1914. P. 357–389.",P. 357–389,P. 357–389,,,,,,,korneeva-research-208,korneeva-research-208,resolved_explicit,token_overlap,1.0,,,,
mention-0356,ИСТОЧНИК_ВЕРСИЯ_3.docx,15,15,1,"Bonnassie P. La Catalogne du milieu du Xe siècle à la fin du XIe siècle. Croissance et mutations d’une société. Toulouse : Association des publications de l’Université de Toulouse-Le Mirail, 1975. T. 1. P. 31.",full_reference,"Bonnassie P. La Catalogne du milieu du Xe siècle à la fin du XIe siècle. Croissance et mutations d’une société. Toulouse : Association des publications de l’Université de Toulouse-Le Mirail, 1975. T. 1. P. 31.",P. 31,P. 31,,,,,,,korneeva-research-202,korneeva-research-202,resolved_explicit,token_overlap,1.0,,,,
mention-0357,ИСТОЧНИК_ВЕРСИЯ_3.docx,16,16,1,Цит. по:,commentary,Цит. по:,,,,,,,,,,,not_bibliographic,commentary_or_internal_cross_reference,,,,,
mention-0358,ИСТОЧНИК_ВЕРСИЯ_3.docx,16,16,2,"Bastardas i Parera J. Introducció // Usatges de Barcelona. El codi a mitjan segle XII / ed. J. Bastardas i Parerа. Barcelona: Fundació Noguera, 1984 (1991). P. 36.",full_reference,"Bastardas i Parera J. Introducció // Usatges de Barcelona. El codi a mitjan segle XII / ed. J. Bastardas i Parerа. Barcelona: Fundació Noguera, 1984 (1991). P. 36.",P. 36,P. 36,,,,,,,korneeva-sources-041,korneeva-sources-041,resolved_explicit,exact_title,0.98,,,,
mention-0359,ИСТОЧНИК_ВЕРСИЯ_3.docx,17,17,1,Ibid. P. 30–31.,relational_reference,P. 30–31.,P. 30–31,P. 30–31,same_work,Ibid.,mention-0358,,Bastardas i Parera J.,korneeva-sources-041,korneeva-sources-041,korneeva-sources-041,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0360,ИСТОЧНИК_ВЕРСИЯ_3.docx,18,18,1,"Ясинская (Корнеева) А. Д. Барселонские обычаи: опыт квантитативного исследования // Проблемы истории и культуры средневекового общества. Материалы XL всероссийской научной конференции студентов, аспирантов и молодых ученых Курбатовские чтения. СПб.: ООО «Скифия-принт», 2021. С. 470–478.",full_reference,"Ясинская (Корнеева) А. Д. Барселонские обычаи: опыт квантитативного исследования // Проблемы истории и культуры средневекового общества. Материалы XL всероссийской научной конференции студентов, аспирантов и молодых ученых Курбатовские чтения. СПб.: ООО «Скифия-принт», 2021. С. 470–478.",С. 470–478,С. 470–478,,,,,,,korneeva-research-167,korneeva-research-167,resolved_explicit,exact_title,0.98,,,,
mention-0361,ИСТОЧНИК_ВЕРСИЯ_3.docx,19,19,1,В Главе 1 эти тексты обозначены термином «латинские источники».,commentary,В Главе 1 эти тексты обозначены термином «латинские источники».,,,,,,,,,,,not_bibliographic,commentary_or_internal_cross_reference,,,,,
mention-0362,ИСТОЧНИК_ВЕРСИЯ_3.docx,20,20,1,"Usatges de Barcelona. Us. 1 (1–2), 46 (49). P. 48, 86.",full_reference,"Usatges de Barcelona. Us. 1 (1–2), 46 (49). P. 48, 86.","P. 48, 86","P. 48, 86",,,,,,,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_work_edition_ambiguous,work_resolved_edition_ambiguous,0.9,,,usatges_de_barcelona,
mention-0363,ИСТОЧНИК_ВЕРСИЯ_3.docx,21,21,1,"Zimmermann M. L'usage du Droit wisigothique en Catalogne du IXe au XIIe siècle... P. 236. См. специальные индексы в этих изданиях грамот: Justícia i resolució de conflictes a la Catalunya medieval. Col·lecció diplomàtica. Segles IX–XI / dir. J. M. Salrach i Marès, T. de Montagut i Estragués. Barcelona: Parlament de Catalunya; Departament de Justícia de la Generalitat de Catalunya, 2018. (Textos Jurídics Catalans; 37. Documents; 2); Justícia i resolució de conflictes a la Catalunya medieval. Col·lecció diplomàtica. Segle XII / dir. J. M. Salrach i Marès, T. de Montagut i Estragués. Barcelona: Parlament de Catalunya; Departament de Justícia de la Generalitat de Catalunya, 2024. (Textos Jurídics Catalans; 38. Documents; 2/3).",full_reference,"Zimmermann M. L'usage du Droit wisigothique en Catalogne du IXe au XIIe siècle... P. 236. См. специальные индексы в этих изданиях грамот: Justícia i resolució de conflictes a la Catalunya medieval. Col·lecció diplomàtica. Segles IX–XI / dir. J. M. Salrach i Marès, T. de Montagut i Estragués. Barcelona: Parlament de Catalunya; Departament de Justícia de la Generalitat de Catalunya, 2018. (Textos Jurídics Catalans; 37. Documents; 2); Justícia i resolució de conflictes a la Catalunya medieval. Col·lecció diplomàtica. Segle XII / dir. J. M. Salrach i Marès, T. de Montagut i Estragués. Barcelona: Parlament de Catalunya; Departament de Justícia de la Generalitat de Catalunya, 2024. (Textos Jurídics Catalans; 38. Documents; 2/3).",P. 236,P. 236,,,,,,,korneeva-sources-026,korneeva-sources-026,resolved_explicit,token_overlap,0.633,,,,
mention-0364,ИСТОЧНИК_ВЕРСИЯ_3.docx,22,22,1,"Попова Г.А. Клятва в законах вестготских королей // Право в средневековом мире. М.: ИВИ РАН, 2009. С. 219.",full_reference,"Попова Г.А. Клятва в законах вестготских королей // Право в средневековом мире. М.: ИВИ РАН, 2009. С. 219.",С. 219,С. 219,,,,,,,korneeva-research-096,korneeva-research-096,resolved_explicit,exact_title,0.98,,,,
mention-0365,ИСТОЧНИК_ВЕРСИЯ_3.docx,23,23,1,"Morán i Ocerinjauregui J. El proceso de creación del catalán escrito // Aemilianense: revista internacional sobre la génesis y los orígenes históricos de las lenguas romances. San Millán de La Cogolla, 2004. Vol. 1. P. 437.",full_reference,"Morán i Ocerinjauregui J. El proceso de creación del catalán escrito // Aemilianense: revista internacional sobre la génesis y los orígenes históricos de las lenguas romances. San Millán de La Cogolla, 2004. Vol. 1. P. 437.",Vol. 1; P. 437,Vol. 1; P. 437,,,,,,,korneeva-footnote-113,korneeva-footnote-113,resolved_explicit,exact_title,0.98,,,,
mention-0366,ИСТОЧНИК_ВЕРСИЯ_3.docx,24,24,1,Usatges de Barcelona. Us. 2 (3): «CVM DOMINVS Raimundus Berengarii uetus <…> habuit honorem et uidit et cognouit quod in omnibus causis et negociis ipsius patrie leges gotice non possent obseruari <...> constituit et misit usaticos...». P. 50.,short_title_reference,Usatges de Barcelona. Us. 2 (3): «CVM DOMINVS Raimundus Berengarii uetus <…> habuit honorem et uidit et cognouit quod in omnibus causis et negociis ipsius patrie leges gotice non possent obseruari <...> constituit et misit usaticos...». P. 50.,P. 50,P. 50,,,,,,,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_work_edition_ambiguous,work_resolved_edition_ambiguous,0.9,,,usatges_de_barcelona,
mention-0367,ИСТОЧНИК_ВЕРСИЯ_3.docx,25,25,1,"Zimmermann M. Écrire et lire en Catalogne (IXe–XIIe siècle). Préface de P. Toubert. Madrid, 2003. T. 1. P. 11.",full_reference,"Zimmermann M. Écrire et lire en Catalogne (IXe–XIIe siècle). Préface de P. Toubert. Madrid, 2003. T. 1. P. 11.",P. 11,P. 11,,,,,,,korneeva-research-427,korneeva-research-427,resolved_explicit,exact_title,0.98,,,,
mention-0368,ИСТОЧНИК_ВЕРСИЯ_3.docx,26,26,1,"Gouron A. «Petrus» Démasqué.// Revue Historique de Droit Français et Étranger. 2004. Vol. 82. No. 4. P. 578. URL: www.jstor.org/stable/43851566. (дата обращения: 09.05.2026) В то же время, например, Д.Ю. Полдников отказывается от точной датировки и локализации места составления данного источника: Составленные Петром извлечения из римских законов / пер. с лат. Д.Ю. Полдникова, под ред. Л.Л. Кофанова // Древнее право. Ius antiquum. 2003. № 1 (11). С. 216.",full_reference,"Gouron A. «Petrus» Démasqué.// Revue Historique de Droit Français et Étranger. 2004. Vol. 82. No. 4. P. 578. URL: www.jstor.org/stable/43851566. (дата обращения: 09.05.2026) В то же время, например, Д.Ю. Полдников отказывается от точной датировки и локализации места составления данного источника: Составленные Петром извлечения из римских законов / пер. с лат. Д.Ю. Полдникова, под ред. Л.Л. Кофанова // Древнее право. Ius antiquum. 2003. № 1 (11). С. 216.",Vol. 82; No. 4.; P. 578; С. 216,Vol. 82; No. 4.; P. 578; С. 216,,,,,,,korneeva-sources-002,korneeva-sources-002,resolved_explicit,exact_title,0.98,,,,
mention-0369,ИСТОЧНИК_ВЕРСИЯ_3.docx,27,27,1,Ficker J. Über die Usatici Barchinonae und deren Zusammenhang mit den Exceptiones Legum Romanorum // Mitteilungen des Instituts für Österreichische Geschichtsforschung. 1886. Erg.-Bd. 2. S. 242.,full_reference,Ficker J. Über die Usatici Barchinonae und deren Zusammenhang mit den Exceptiones Legum Romanorum // Mitteilungen des Instituts für Österreichische Geschichtsforschung. 1886. Erg.-Bd. 2. S. 242.,Bd. 2,Bd. 2,,,,,,,korneeva-research-236,korneeva-research-236,resolved_explicit,exact_title,0.98,,,,
mention-0370,ИСТОЧНИК_ВЕРСИЯ_3.docx,28,28,1,"Полдников Д.Ю. Договорные теории глоссаторов (XII-XIII вв.). М., 2008.",full_reference,"Полдников Д.Ю. Договорные теории глоссаторов (XII-XIII вв.). М., 2008.",,,,,,,,,korneeva-research-093,korneeva-research-093,resolved_explicit,exact_title,0.98,,,,
mention-0371,ИСТОЧНИК_ВЕРСИЯ_3.docx,29,29,1,Ficker J. Op. cit.,relational_reference,,,,op_cit,Op. cit.,mention-0369,Ficker J,,korneeva-research-236,korneeva-research-236,korneeva-research-236,resolved_relation,op_cit_nearest_prior_work_by_author,0.95,,,,
mention-0372,ИСТОЧНИК_ВЕРСИЯ_3.docx,30,30,1,"Павлов А.А. «Этимологии или Начала» Исидора Севильского // Адам и Ева. Альманах гендерной истории. М., 2014. № 22. С. 244.",full_reference,"Павлов А.А. «Этимологии или Начала» Исидора Севильского // Адам и Ева. Альманах гендерной истории. М., 2014. № 22. С. 244.",С. 244,С. 244,,,,,,,korneeva-research-087,korneeva-research-087,resolved_explicit,exact_title,0.98,,,,
mention-0373,ИСТОЧНИК_ВЕРСИЯ_3.docx,31,31,1,Уколова В.И. Рождение средневекового энциклопедизма: Исидор Севильский // Античное наследие и культура раннего средневековья (кон. V – нач. VII в.). М. 1989. С. 196–283.,full_reference,Уколова В.И. Рождение средневекового энциклопедизма: Исидор Севильский // Античное наследие и культура раннего средневековья (кон. V – нач. VII в.). М. 1989. С. 196–283.,С. 196–283,С. 196–283,,,,,,,korneeva-research-125,korneeva-research-125,resolved_explicit,exact_title,0.98,,,,
